voltage,current,sound,gas,temp,hum,heading,tahmin,durum
5.0,13.514,1023.0,1023.0,23.5,53.0,290.65378613383507,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,229.93024274766304,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,54.0,241.43057894940412,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.0402040184042,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,241.37143358876804,1,NORMAL
5.0,13.514,1013.0,1023.0,23.9,54.0,228.2792134851001,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.9741632120877,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,226.9421576711214,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,54.0,280.16451146143265,1,NORMAL
5.0,13.514,1010.0,1023.0,23.1,54.0,223.71406884607129,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.13425331746856,1,NORMAL
5.0,13.514,1018.0,1023.0,22.7,59.0,229.87389642220475,1,NORMAL
5.0,13.514,1016.0,1023.0,22.8,55.0,226.25119095619027,1,NORMAL
5.0,13.514,992.0,1023.0,24.4,52.0,235.09352136152256,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,228.7230479550407,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.2078736722322,1,NORMAL
5.0,13.514,1008.0,1023.0,24.3,54.0,235.2049297508236,1,NORMAL
5.0,13.514,1014.0,1023.0,23.2,52.0,223.92840534748063,1,NORMAL
5.0,13.514,1003.0,1023.0,23.8,54.0,289.15462857354976,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.4,61.0,229.77140219176408,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,62.0,228.15987184317729,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.5003290635568,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,54.0,229.00377781647737,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.68623024278543,1,NORMAL
5.0,13.514,1020.0,1023.0,23.9,54.0,228.0940580589171,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.32506043473848,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,60.0,228.36176313294,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.48377211908615,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,61.0,230.66370625802057,1,NORMAL
1.5832807958530988,13.514,1007.0,1023.0,23.5,55.0,245.2088788311233,1,NORMAL
5.0,13.514,1015.0,1023.0,22.8,55.0,304.9130071563311,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.7,58.0,228.93017554572543,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,229.77730631710983,1,NORMAL
5.0,13.514,972.0,1023.0,24.3,53.0,235.9294880021804,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.1,61.0,227.49293579850897,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.8792737830067,1,NORMAL
5.0,13.514,1018.0,1023.0,23.9,53.0,291.00968403415993,-1,ANOMALI
5.0,13.514,1023.0,1023.0,23.4,53.0,280.7884440271554,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,241.40143606302672,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,228.80825564077867,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.65533279824805,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,224.41366015250009,1,NORMAL
5.0,13.514,1012.0,1023.0,23.3,53.0,299.7641598222958,-1,ANOMALI
5.0,13.514,1023.0,1023.0,23.2,54.0,240.71183478133432,1,NORMAL
5.0,13.514,1021.0,1023.0,24.1,53.0,228.205898429876,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.541798161058,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,228.25440576591032,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,231.1959770294797,1,NORMAL
5.0,13.514,1018.0,1023.0,24.1,53.0,224.3589550909157,1,NORMAL
5.0,13.514,983.0,1023.0,22.5,59.0,227.3145874703409,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.8896944978178,1,NORMAL
5.0,13.514,1009.0,1023.0,24.3,54.0,236.3485544968277,1,NORMAL
5.0,13.514,1014.0,1023.0,22.7,60.0,226.08882378395148,1,NORMAL
5.0,13.514,1016.0,1023.0,24.1,53.0,228.17983011986425,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.08868056156183,1,NORMAL
5.0,13.514,1009.0,1023.0,22.5,59.0,227.86881725796243,1,NORMAL
5.0,13.514,1013.0,1023.0,22.9,54.0,225.04113120579376,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,54.0,283.10802079468704,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,62.0,228.0256755101547,1,NORMAL
5.0,13.514,1021.0,1023.0,22.7,55.0,220.7245530385045,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.33560159715157,1,NORMAL
5.0,13.514,1015.0,1023.0,22.6,60.0,226.45346165265755,1,NORMAL
5.0,13.514,1020.0,1023.0,24.1,52.0,228.07104678278856,1,NORMAL
5.0,13.514,1023.0,1023.0,22.9,55.0,307.1827530992344,-1,ANOMALI
5.0,13.514,998.0,1023.0,24.1,53.0,229.48377211908615,1,NORMAL
5.0,13.514,1019.0,1023.0,22.5,61.0,228.83726211732764,1,NORMAL
5.0,13.514,1018.0,1023.0,23.3,89.27749330495375,241.8614686230457,-1,ANOMALI
5.0,13.514,1023.0,1023.0,23.3,53.0,281.6209439040177,1,NORMAL
5.0,13.514,1021.0,1023.0,22.7,60.0,231.16516475185557,1,NORMAL
5.0,13.514,1015.0,1023.0,23.9,54.0,228.5523221754431,1,NORMAL
5.0,13.514,1021.0,1023.0,23.8,54.0,228.43191850767025,1,NORMAL
5.0,13.514,1012.0,1023.0,24.1,52.0,227.09525256462385,1,NORMAL
5.0,13.514,981.0,1023.0,24.1,53.0,228.0037702270288,1,NORMAL
5.0,13.514,1008.0,1023.0,24.0,54.0,228.5260168556591,1,NORMAL
5.0,13.514,1020.0,1023.0,24.1,53.0,228.4422152858974,1,NORMAL
5.0,13.514,1020.0,1023.0,22.7,55.0,221.84175743785408,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,231.1742137063934,1,NORMAL
5.0,13.514,1023.0,1023.0,22.2,61.0,227.4517747356232,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,53.0,291.7407790544717,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.24843751651625,1,NORMAL
5.0,13.514,1022.0,1023.0,23.4,53.0,236.99224668033855,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,60.0,230.438054140516,1,NORMAL
5.0,13.514,999.0,1023.0,22.8,54.0,225.72522429905925,1,NORMAL
5.0,13.514,1019.0,1023.0,22.6,61.0,231.16516475185557,1,NORMAL
5.0,13.514,1016.0,1023.0,23.8,56.0,291.0727266199506,1,NORMAL
5.0,13.514,1014.0,2142.524934742418,24.3,53.0,229.7448992054565,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,58.0,229.3987053549955,1,NORMAL
5.0,13.514,1019.0,1023.0,23.4,54.0,281.65117787033967,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.0694201326125,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,227.3125360450993,1,NORMAL
5.0,13.514,1018.0,1023.0,22.7,60.0,226.01397872278528,1,NORMAL
5.0,13.514,1022.0,1023.0,23.3,53.0,298.72412908932887,1,NORMAL
5.0,13.514,1018.0,1023.0,24.1,53.0,228.2572219406669,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,228.6245695450788,1,NORMAL
5.0,13.514,1018.0,1023.0,24.2,53.0,230.2774060829072,1,NORMAL
5.0,13.514,1010.0,1023.0,24.1,56.0,228.19162665655423,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,60.0,229.68441533904928,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.56526238441697,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.3853826506921,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,228.76457762874827,1,NORMAL
5.0,13.514,1014.0,1023.0,24.1,54.0,228.3208994417539,1,NORMAL
5.0,13.514,1016.0,1023.0,22.8,55.0,306.09099998805834,-1,ANOMALI
5.0,13.514,1007.0,1023.0,23.2,53.0,224.3386062388712,1,NORMAL
7.669561072564639,13.514,1023.0,1023.0,23.4,54.0,281.30993247402023,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,55.0,240.7851895124807,1,NORMAL
5.0,13.514,1021.0,1023.0,24.2,51.0,224.35715707916756,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.13425331746856,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,61.0,230.90290735265452,1,NORMAL
5.0,13.514,1006.0,1555.0344009491873,23.3,55.0,241.7296237536881,1,NORMAL
5.0,13.514,1018.0,1023.0,23.3,55.0,241.8614686230457,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,241.23739175209744,1,NORMAL
5.0,13.514,1008.0,1023.0,24.1,53.0,228.695485276672,1,NORMAL
5.0,13.514,1011.0,1023.0,24.1,54.0,228.00389685649105,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.8730707485379,1,NORMAL
5.0,13.514,1004.0,1023.0,24.0,59.0,228.19162665655423,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,228.8724532481978,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.6348903612225,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,60.0,230.3630694200467,1,NORMAL
5.0,13.514,1018.0,1023.0,22.7,59.0,229.50846725044104,1,NORMAL
5.0,13.514,1023.0,1023.0,22.6,59.0,223.1972944434376,1,NORMAL
5.0,13.514,1014.0,1023.0,24.4,53.0,235.3590524880837,1,NORMAL
5.0,13.514,1007.0,1023.0,24.1,53.0,228.20319707595576,1,NORMAL
5.0,13.514,1021.0,1023.0,22.6,59.0,228.12366239386887,1,NORMAL
5.0,13.514,1012.0,1023.0,22.6,55.0,220.46358043500825,1,NORMAL
5.0,13.514,1021.0,1023.0,24.1,55.0,227.6824672755322,1,NORMAL
5.0,13.514,1013.0,1023.0,22.6,56.0,232.0283962389496,1,NORMAL
5.0,13.514,1023.0,1023.0,23.4,54.0,289.3697620349013,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,230.67848952630783,1,NORMAL
5.0,13.514,1009.0,1023.0,24.4,52.0,236.13321541422775,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,227.9295934585221,1,NORMAL
5.0,26.85559883133847,1023.0,1023.0,22.2,62.0,228.2864846703984,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.8,59.0,229.49715161466776,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,53.0,282.2610276815092,1,NORMAL
5.0,13.514,1002.0,1023.0,24.1,53.0,228.0264152957712,1,NORMAL
5.0,13.514,1015.0,1023.0,22.8,58.0,229.08861734449232,1,NORMAL
5.0,13.514,1023.0,1023.0,23.3,53.0,237.43323518809564,1,NORMAL
5.0,13.514,1022.0,1023.0,23.2,55.0,240.7851895124807,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.41804896652025,1,NORMAL
5.0,13.514,1006.0,1023.0,13.403584268404227,52.0,228.2269096322867,-1,ANOMALI
5.0,13.514,1023.0,1023.0,22.8,59.0,229.1009816976846,1,NORMAL
5.0,13.514,1014.0,1023.0,22.6,59.0,225.6851186690672,1,NORMAL
5.0,13.514,1016.0,1023.0,23.4,55.0,241.9319059016385,1,NORMAL
5.0,13.514,1011.0,1023.0,24.0,53.0,227.66499713469048,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,230.04667009517,1,NORMAL
5.0,13.514,1023.0,1023.0,23.2,54.0,240.6713263892094,1,NORMAL
5.0,13.514,1009.0,1023.0,23.3,55.0,241.13118849832185,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,60.0,229.3001638556597,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.337658614083,1,NORMAL
5.0,13.514,1023.0,1023.0,22.3,61.0,228.81407483429035,1,NORMAL
5.0,13.514,1018.0,1023.0,22.7,60.0,226.1517331919441,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,58.0,229.9828617556753,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.1327882196832,1,NORMAL
5.0,13.514,1023.0,1023.0,22.4,61.0,229.53777250790665,1,NORMAL
5.0,13.514,1022.0,1023.0,22.7,56.0,305.9723870492849,-1,ANOMALI
5.0,13.514,1010.0,1023.0,24.2,53.0,230.66370625802057,1,NORMAL
5.0,13.514,1023.0,1023.0,22.8,59.0,229.7161115418645,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,228.12931831077245,1,NORMAL
5.0,13.514,1017.0,1023.0,23.5,54.0,245.41334893326416,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.1807261525848,1,NORMAL
5.0,13.514,1020.0,1023.0,23.5,51.0,288.434948822922,-1,ANOMALI
5.0,13.514,1023.0,1023.0,23.5,53.0,237.7243556854224,1,NORMAL
5.0,13.514,1023.0,1023.0,22.1,61.0,227.27783577619547,1,NORMAL
5.0,13.514,1002.0,1023.0,24.1,53.0,228.60541986673695,1,NORMAL
5.0,13.514,1023.0,1023.0,22.7,59.0,229.48377211908615,1,NORMAL
5.0,13.514,1021.0,1023.0,23.4,54.0,283.179868089381,1,NORMAL
